   15000000.000000000        322869.53447161725     
   15050505.050505051        318273.71455331863     
   15101010.101010103        313850.93026878289     
   15151515.151515154        309594.18736336689     
   15202020.202020206        305496.78983401047     
   15252525.252525257        301552.32621124986     
   15303030.303030308        297754.65653407044     
   15353535.353535360        294097.89997910778     
   15404040.404040411        290576.42310802959     
   15454545.454545463        287184.82869909838     
   15505050.505050514        283917.94513094658     
   15555555.555555565        280770.81628849742     
   15606060.606060617        277738.69196274580     
   15656565.656565668        274817.01871778240     
   15707070.707070719        272001.43120000407     
   15757575.757575771        269287.74386592308     
   15808080.808080822        266671.94310635811     
   15858585.858585874        264150.17974607728     
   15909090.909090925        261718.76189917405     
   15959595.959595976        259374.14816158594     
   16010101.010101028        257112.94112323294     
   16060606.060606079        254931.88118324845     
   16111111.111111131        252827.84065271259     
   16161616.161616182        250797.81813017777     
   16212121.212121233        248838.93313610318     
   16262626.262626285        246948.42099309075     
   16313131.313131336        245123.62793954447     
   16363636.363636388        243362.00646506005     
   16414141.414141439        241661.11085649944     
   16464646.464646490        240018.59294430743     
   16515151.515151542        238432.19803919972     
   16565656.565656593        236899.76104988766     
   16616161.616161644        235419.20277300966     
   16666666.666666696        233988.52634691561     
   16717171.717171747        232605.81386139573     
   16767676.767676799        231269.22311586863     
   16818181.818181850        229976.98451893893     
   16868686.868686900        228727.39812260910     
   16919191.919191949        227518.83078478288     
   16969696.969696999        226349.71345402815     
   17020202.020202048        225218.53857088246     
   17070707.070707098        224123.85758027760     
   17121212.121212147        223064.27854994018     
   17171717.171717197        222038.46388988566     
   17222222.222222246        221045.12816837337     
   17272727.272727296        220083.03601992337     
   17323232.323232345        219151.00014121595     
   17373737.373737395        218247.87937090686     
   17424242.424242444        217372.57684958467     
   17474747.474747494        216524.03825628597     
   17525252.525252543        215701.25011815806     
   17575757.575757593        214903.23819002864     
   17626262.626262642        214129.06590079635     
   17676767.676767692        213377.83286370759     
   17727272.727272741        212648.67344772501     
   17777777.777777791        211940.75540732688     
   17828282.828282841        211253.27856820333     
   17878787.878787890        210585.47356643647     
   17929292.929292940        209936.60063886104     
   17979797.979797989        209305.94846241584     
   18030303.030303039        208692.83304039319     
   18080808.080808088        208096.59663359271     
   18131313.131313138        207516.60673447704     
   18181818.181818187        206952.25508251510     
   18232323.232323237        206402.95671898051     
   18282828.282828286        205868.14907955026     
   18333333.333333336        205347.29112312521     
   18383838.383838385        204839.86249536456     
   18434343.434343435        204345.36272549239     
   18484848.484848484        203863.31045499977     
   18535353.535353534        203393.24269692661     
   18585858.585858583        202934.71412446446     
   18636363.636363633        202487.29638767880     
   18686868.686868683        202050.57745719861     
   18737373.737373732        201624.16099377369     
   18787878.787878782        201207.66574264647     
   18838383.838383831        200800.72495173133     
   18888888.888888881        200402.98581263595     
   18939393.939393930        200014.10892360294     
   18989898.989898980        199633.76777348583     
   19040404.040404029        199261.64824591530     
   19090909.090909079        198897.44814284277     
   19141414.141414128        198540.87672668626     
   19191919.191919178        198191.65428033340     
   19242424.242424227        197849.51168428853     
   19292929.292929277        197514.19001028218     
   19343434.343434326        197185.44013068543     
   19393939.393939376        196863.02234310244     
   19444444.444444425        196546.70600954021     
   19494949.494949475        196236.26920957604     
   19545454.545454524        195931.49840697090     
   19595959.595959574        195632.18812919673     
   19646464.646464624        195338.14065936903     
   19696969.696969673        195049.16574009511     
   19747474.747474723        194765.08028877032     
   19797979.797979772        194485.70812387194     
   19848484.848484822        194210.87970181881     
   19898989.898989871        193940.43186398273     
   19949494.949494921        193674.20759345414     
   19999999.999999970        193412.05578118004     
