   998.89464798719462     
   150.00000000000000        277645.35485837003     
   150.70707070707073        271526.54956912907     
   151.41414141414145        265772.75566883595     
   152.12121212121215        260359.26800319599     
   152.82828282828288        255263.24725186842     
   153.53535353535358        250463.56376418221     
   154.24242424242431        245940.65560894343     
   154.94949494949503        241676.39945484675     
   155.65656565656573        237653.99304053807     
   156.36363636363646        233857.84812048101     
   157.07070707070716        230273.49288618297     
   157.77777777777789        226887.48296360954     
   158.48484848484861        223687.32017808023     
   159.19191919191931        220661.37835882462     
   159.89898989899004        217798.83552773885     
   160.60606060606074        215089.61188165261     
   161.31313131313146        212524.31303544459     
   162.02020202020219        210094.17804534989     
   162.72727272727289        207791.03177845344     
   163.43434343434362        205607.24123623630     
   164.14141414141432        203535.67547763788     
   164.84848484848504        201569.66882090294     
   165.55555555555577        199702.98703386582     
   166.26262626262647        197929.79624967603     
   166.96969696969720        196244.63436960301     
   167.67676767676789        194642.38473673613     
   168.38383838383862        193118.25188442043     
   169.09090909090935        191667.73918130458     
   169.79797979798005        190286.62821118874     
   170.50505050505078        188970.95974057185     
   171.21212121212147        187717.01614011277     
   171.91919191919220        186521.30513825166     
   172.62626262626293        185380.54479613696     
   173.33333333333363        184291.64960286586     
   174.04040404040435        183251.71759898282     
   174.74747474747505        182258.01844429347     
   175.45454545454578        181307.98235339642     
   176.16161616161651        180399.18982901226     
   176.86868686868721        179529.36212924891     
   177.57575757575793        178696.35241045419     
   178.28282828282863        177898.13749230665     
   178.98989898989936        177132.81019635210     
   179.69696969697009        176398.57221334515     
   180.40404040404079        175693.72745851619     
   181.11111111111151        175016.67587733333     
   181.81818181818221        174365.90766744953     
   182.52525252525294        173739.99788539769     
   183.23232323232367        173137.60140917756     
   183.93939393939436        172557.44823028275     
   184.64646464646509        171998.33905085991     
   185.35353535353579        171459.14116368943     
   186.06060606060652        170938.78459447928     
   186.76767676767724        170436.25848762254     
   187.47474747474794        169950.60771807135     
   188.18181818181867        169480.92971337162     
   188.88888888888937        169026.37147116123     
   189.59595959596010        168586.12675859238     
   190.30303030303082        168159.43348119690     
   191.01010101010152        167745.57120968279     
   191.71717171717225        167343.85885403710     
   192.42424242424295        166953.65247512382     
   193.13131313131368        166574.34322470854     
   193.83838383838440        166205.35540552926     
   194.54545454545510        165846.14464365045     
   195.25252525252583        165496.19616592268     
   195.95959595959653        165155.02317588541     
   196.66666666666725        164822.16532194614     
   197.37373737373798        164497.18725210289     
   198.08080808080868        164179.67724989090     
   198.78787878787941        163869.24594661276     
   199.49494949495011        163565.52510524634     
   200.20202020202083        163268.16647174989     
   200.90909090909156        162976.84068977681     
   201.61616161616226        162691.23627507620     
   202.32323232323299        162411.05864610887     
   203.03030303030368        162136.02920763174     
   203.73737373737441        161865.88448422047     
   204.44444444444514        161600.37530089304     
   205.15151515151584        161339.26600817719     
   205.85858585858657        161082.33374912734     
   206.56565656565726        160829.36776596273     
   207.27272727272799        160580.16874412895     
   207.97979797979872        160334.54819172504     
   208.68686868686942        160092.32785235869     
   209.39393939394014        159853.33914961028     
   210.10101010101084        159617.42266138922     
   210.80808080808157        159384.42762256661     
   211.51515151515230        159154.21145436482     
   212.22222222222300        158926.63931906299     
   212.92929292929372        158701.58369866008     
   213.63636363636442        158478.92399623001     
   214.34343434343515        158258.54615874140     
   215.05050505050588        158040.34232021013     
   215.75757575757657        157824.21046409864     
   216.46464646464730        157610.05410393787     
   217.17171717171800        157397.78198122003     
   217.87878787878873        157187.30777961676     
   218.58585858585946        156978.54985468325     
   219.29292929293015        156771.43097820948     
   220.00000000000088        156565.87809645195     
