   15000000.000000000        962025.85090568918     
   15050505.050505051        960049.44299863128     
   15101010.101010103        958090.38498877245     
   15151515.151515154        956148.12870839972     
   15202020.202020206        954222.14362320188     
   15252525.252525257        952311.91638779594     
   15303030.303030308        950416.95040884148     
   15353535.353535360        948536.76541557570     
   15404040.404040411        946670.89703763754     
   15454545.454545463        944818.89639005589     
   15505050.505050514        942980.32966529136     
   15555555.555555565        941154.77773224050     
   15606060.606060617        939341.83574211667     
   15656565.656565668        937541.11274113599     
   15707070.707070719        935752.23128994321     
   15757575.757575771        933974.82708972378     
   15808080.808080822        932208.54861495271     
   15858585.858585874        930453.05675273819     
   15909090.909090925        928708.02444872353     
   15959595.959595976        926973.13635950955     
   16010101.010101028        925248.08851157653     
   16060606.060606079        923532.58796666970     
   16111111.111111131        921826.35249362863     
   16161616.161616182        920129.11024663236     
   16212121.212121233        918440.59944984224     
   16262626.262626285        916760.56808841391     
   16313131.313131336        915088.77360585774     
   16363636.363636388        913424.98260772496     
   16414141.414141439        911768.97057159129     
   16464646.464646490        910120.52156331076     
   16515151.515151542        908479.42795951525     
   16565656.565656593        906845.49017632497     
   16616161.616161644        905218.51640423713     
   16666666.666666696        903598.32234915893     
   16717171.717171747        901984.73097954749     
   16767676.767676799        900377.57227960962     
   16818181.818181850        898776.68300852680     
   16868686.868686900        897181.90646564844     
   16919191.919191949        895593.09226161463     
   16969696.969696999        894010.09609534265     
   17020202.020202048        892432.77953683294     
   17070707.070707098        890861.00981572631     
   17121212.121212147        889294.65961555752     
   17171717.171717197        887733.60687363637     
   17222222.222222246        886177.73458648846     
   17272727.272727296        884626.93062078720     
   17323232.323232345        883081.08752970223     
   17373737.373737395        881540.10237459012     
   17424242.424242444        880003.87655194651     
   17474747.474747494        878472.31562554440     
   17525252.525252543        876945.32916366856     
   17575757.575757593        875422.83058136934     
   17626262.626262642        873904.73698764388     
   17676767.676767692        872390.96903746040     
   17727272.727272741        870881.45078853308     
   17777777.777777791        869376.10956275696     
   17828282.828282841        867874.87581221201     
   17878787.878787890        866377.68298964505     
   17929292.929292940        864884.46742332820     
   17979797.979797989        863395.16819620470     
   18030303.030303039        861909.72702922649     
   18080808.080808088        860428.08816878474     
   18131313.131313138        858950.19827813806     
   18181818.181818187        857476.00633274158     
   18232323.232323237        856005.46351938206     
   18282828.282828286        854538.52313901938     
   18333333.333333336        853075.14051324246     
   18383838.383838385        851615.27289423742     
   18434343.434343435        850158.87937818049     
   18484848.484848484        848705.92082195403     
   18535353.535353534        847256.35976309632     
   18585858.585858583        845810.16034288704     
   18636363.636363633        844367.28823248425     
   18686868.686868683        842927.71056201239     
   18737373.737373732        841491.39585251664     
   18787878.787878782        840058.31395069114     
   18838383.838383831        838628.43596630008     
   18888888.888888881        837201.73421219690     
   18939393.939393930        835778.18214686087     
   18989898.989898980        834357.75431936735     
   19040404.040404029        832940.42631670996     
   19090909.090909079        831526.17471339297     
   19141414.141414128        830114.97702321515     
   19191919.191919178        828706.81165316841     
   19242424.242424227        827301.65785937512     
   19292929.292929277        825899.49570499221     
   19343434.343434326        824500.30602000561     
   19393939.393939376        823104.07036284835     
   19444444.444444425        821710.77098377235     
   19494949.494949475        820320.39078990696     
   19545454.545454524        818932.91331193713     
   19595959.595959574        817548.32267234207     
   19646464.646464624        816166.60355512809     
   19696969.696969673        814787.74117699964     
   19747474.747474723        813411.72125990572     
   19797979.797979772        812038.53000491101     
   19848484.848484822        810668.15406733146     
   19898989.898989871        809300.58053308469     
   19949494.949494921        807935.79689620156     
   19999999.999999970        806573.79103745299     
