   842.32495733268024     
   150.00000000000000        332645.34485837002        332645.34485837002        10000000000.000000     
   150.20202020202021        330479.06242368231        332272.12320970843        9826284990.5543747     
   150.40404040404042        328350.04080239299        331902.00599855161        9655866662.5572414     
   150.60606060606062        326257.54999341682        331534.96681630658        9488675661.5361252     
   150.80808080808083        324200.87604655907        331170.97936477006        9324644250.5384293     
   151.01010101010101        322179.32066975150        330810.01745738043        9163706268.7826366     
   151.21212121212122        320192.20084676903        330452.05502042879        9005797091.4516430     
   151.41414141414143        318238.84846512624        330097.06609422923        8850853590.5944958     
   151.61616161616163        316318.60995386401        329745.02483424940        8698814097.1039639     
   151.81818181818184        314430.84593094402        329395.90551220271        8549618363.7382832     
   152.02020202020202        312574.93085997773        329049.68251710257        8403207529.1564751     
   152.22222222222223        310750.25271602580        328706.33035628009        8259524082.9375439     
   152.42424242424244        308956.21266020945        328365.82365636557        8118511831.5547915     
   152.62626262626264        307192.22472288570        328028.13716423488        7980115865.2773886     
   152.82828282828285        305457.71549514408        327693.24574792199        7844282525.9721880     
   153.03030303030303        303752.12382838986        327361.12439749745        7710959375.7795944     
   153.23232323232324        302074.90054178779        327031.74822591478        7580095166.6381397     
   153.43434343434345        300425.50813734339        326705.09246982436        7451639810.6331482     
   153.63636363636365        298803.42052240943        326381.13249035680        7325544351.1456757     
   153.83838383838383        297208.12273940875        326059.84377387527        7201760934.7786064     
   154.04040404040404        295639.11070257216        325741.20193269860        7080242784.0375099     
   154.24242424242425        294095.89094149647        325425.18270579493        6960944170.7445421     
   154.44444444444446        292577.98035133106        325111.76195944729        6843820390.1643486     
   154.64646464646466        291084.90594941028        324800.91568789136        6728827735.8215370     
   154.84848484848484        289616.20463815267        324492.62001392606        6615923474.9899502     
   155.05050505050505        288171.42297405284        324186.85118949757        6505065824.8345308     
   155.25252525252526        286750.11694259819        323883.58559625805        6396213929.1871901     
   155.45454545454547        285351.85173894704        323582.79974609811        6289327835.9386034     
   155.65656565656568        283976.20155420847        323284.47028165549        6184368475.0284681     
   155.85858585858585        282622.74936717132        322988.57397679891        6081297637.0172195     
   156.06060606060606        281291.08674133226        322695.08773708867        5980077952.2227631     
   156.26262626262627        279980.81362707703        322403.98860021372        5880672870.4062386     
   156.46464646464648        278691.53816887503        322115.25373640656        5783046640.9913464     
   156.66666666666669        277422.87651734974        321828.86044883571        5687164293.8021917     
   156.86868686868686        276174.45264609269        321544.78617397667        5592991620.3050919     
   157.07070707070707        274945.89817309089        321263.00848196150        5500495155.3401852     
   157.27272727272728        273736.85218664375        320983.50507690781        5409642159.3291378     
   157.47474747474749        272546.96107564715        320706.25379722752        5320400600.9456425     
   157.67676767676770        271375.87836412649        320431.23261591542        5232739140.2357683     
   157.87878787878788        270223.26454990439        320158.41964081861        5146627112.1756639     
   158.08080808080808        269088.78694729094        319887.79311488668        5062034510.6544247     
   158.28282828282829        267972.11953368888        319619.33141640335        4978931972.8703432     
   158.48484848484850        266872.94280000828        319353.01305919944        4897290764.1290751     
   158.68686868686868        265790.94360478845        319088.81669284840        4817082763.0326128     
   158.88888888888889        264725.81503192830        318826.72110284399        4738280447.0482817     
   159.09090909090909        263677.25625192840        318566.70521076064        4660856878.4472685     
   159.29292929292930        262644.97238655115        318308.74807439710        4584785690.6025467     
   159.49494949494951        261628.67437680796        318052.82888790342        4510041074.6363001     
   159.69696969696969        260628.07885418550        317798.92698189180        4436597766.4072924     
   159.89898989898990        259642.90801502432        317547.02182353119        4364431033.8288612     
   160.10101010101010        258672.88949796738        317297.09301662649        4293516664.5085220     
   160.30303030303031        257717.75626439587        317049.12030168239        4223830953.7004108     
   160.50505050505052        256777.24648177568        316803.08355595212        4155350692.5620494     
   160.70707070707070        255851.10340983581        316558.96279347106        4088053156.7071738     
   160.90909090909091        254939.07528950504        316316.73816507636        4021916095.0465999     
   161.11111111111111        254040.91523453480        316076.38995841192        3956917718.9093199     
   161.31313131313132        253156.38112573742        315837.89859791944        3893036691.4362764     
   161.51515151515153        252285.23550777172        315601.24464481557        3830252117.2394481     
   161.71717171717171        251427.24548840872        315366.40879705572        3768543532.3191133     
   161.91919191919192        250582.18264021416        315133.37188928440        3707890894.2323508     
   162.12121212121212        249749.82290458377        314902.11489277257        3648274572.5060449     
   162.32323232323233        248929.94649807026        314672.61891534191        3589675339.2878418     
   162.52525252525254        248122.33782094362        314444.86520127673        3532074360.2287092     
   162.72727272727272        247326.78536792565        314218.83513122308        3475453185.5909109     
   162.92929292929293        246543.08164104412        313994.51022207609        3419793741.5754027     
   163.13131313131314        245771.02306455030        313771.87212685455        3365078321.8628116     
   163.33333333333334        245010.40990184739        313550.90263456432        3311289579.3623400     
   163.53535353535352        244261.04617437886        313331.58367004973        3258410518.1630797     
   163.73737373737373        243522.73958242501        313113.89729383349        3206424485.6823936     
   163.93939393939394        242795.30142776115        312897.82570194517        3155315165.0061560     
   164.14141414141415        242078.54653812677        312683.35122573888        3105066567.4158101     
   164.34343434343435        241372.29319346219        312470.45633169962        3055663025.0973210     
   164.54545454545453        240676.36305386611        312259.12362123909        3007089184.0272546     
   164.74747474747474        239990.58108923139        312049.33583048050        2959329997.0313425     
   164.94949494949495        239314.77551051541        311841.07583003328        2912370717.0110221     
   165.15151515151516        238648.77770260430        311634.32662475720        2866196890.3335676     
   165.35353535353536        237992.42215873059        311429.07135351631        2820794350.3815484     
   165.55555555555554        237345.54641640495        311225.29328892304        2776149211.2574739     
   165.75757575757575        236707.99099482415        311022.97583707207        2732247861.6395898     
   165.95959595959596        236079.59933371792        310822.10253726476        2689076958.7849178     
   166.16161616161617        235460.21773359817        310622.65706172364        2646623422.6757212     
   166.36363636363637        234849.69529737605        310424.62321529788        2604874430.3056970     
   166.56565656565655        234247.88387331270        310227.98493515898        2563817410.1022944     
   166.76767676767676        233654.63799926994        310032.72629048728        2523440036.4816508     
   166.96969696969697        233069.81484822786        309838.83148214978        2483730224.5327473     
   167.17171717171718        232493.27417503984        309646.28484236856        2444676124.8274646     
   167.37373737373738        231924.87826439249        309455.07083438052        2406266118.3533216     
   167.57575757575756        231364.49187994032        309265.17405208846        2368488811.5657582     
   167.77777777777777        230811.98221458806        309076.57921970362        2331333031.5569177     
   167.97979797979801        230267.21884189002        308889.27119137958        2294787821.3379612     
   168.18181818181822        229730.07366854054        308703.23495083797        2258842435.2320309     
   168.38383838383842        229200.42088792822        308518.45561098575        2223486334.3750525     
   168.58585858585866        228678.13693472702        308334.91841352475        2188709182.3216515     
   168.78787878787887        228163.10044050013        308152.60872855276        2154500840.7535214     
   168.98989898989910        227655.19219029037        307971.51205415715        2120851365.2876627     
   169.19191919191931        227154.29508017460        307791.61401600030        2087751001.3819745     
   169.39393939393955        226660.29407575636        307612.90036689769        2055190180.3357546     
   169.59595959595976        226173.07617157683        307435.35698638845        2023159515.3827271     
   169.79797979797999        225692.53035141889        307258.96988029813        1991649797.8742716     
   170.00000000000020        225218.54754948485        307083.72518029460        1960651993.5506094     
