   998.89464798719462     
   150.00000000000000        332645.34485837002        3.3783794816059324E-013
   150.70707070707073        325314.28444254282        3.3783794816059324E-013
   151.41414141414145        318420.55484519771        3.3783794816059324E-013
   152.12121212121215        311934.55586206570        3.3783794816059324E-013
   152.82828282828288        305828.92283645086        3.3783794816059324E-013
   153.53535353535358        300078.33954927861        3.3783794816059324E-013
   154.24242424242431        294659.36814011284        3.3783794816059324E-013
   154.94949494949503        289550.29440146120        3.3783794816059324E-013
   155.65656565656573        284730.98695946753        3.3783794816059324E-013
   156.36363636363646        280182.76900639175        3.3783794816059324E-013
   157.07070707070716        275888.30138616549        3.3783794816059324E-013
   157.77777777777789        271831.47595564375        3.3783794816059324E-013
   158.48484848484861        267997.31825257972        3.3783794816059324E-013
   159.19191919191931        264371.89859826415        3.3783794816059324E-013
   159.89898989899004        260942.25084946767        3.3783794816059324E-013
   160.60606060606074        257696.29809194128        3.3783794816059324E-013
   161.31313131313146        254622.78463724945        3.3783794816059324E-013
   162.02020202020219        251711.21374702995        3.3783794816059324E-013
   162.72727272727289        248951.79056466633        3.3783794816059324E-013
   163.43434343434362        246335.36978453028        3.3783794816059324E-013
   164.14141414141432        243853.40763400376        3.3783794816059324E-013
   164.84848484848504        241497.91778398724        3.3783794816059324E-013
   165.55555555555577        239261.43084001140        3.3783794816059324E-013
   166.26262626262647        237136.95709884466        3.3783794816059324E-013
   166.96969696969720        235117.95228499122        3.3783794816059324E-013
   167.67676767676789        233198.28600806795        3.3783794816059324E-013
   168.38383838383862        231372.21270601952        3.3783794816059324E-013
   169.09090909090935        229634.34486075956        3.3783794816059324E-013
   169.79797979798005        227979.62829235604        3.3783794816059324E-013
   170.50505050505078        226403.31935551402        3.3783794816059324E-013
   171.21212121212147        224900.96387806005        3.3783794816059324E-013
   171.91919191919220        223468.37769554806        3.3783794816059324E-013
   172.62626262626293        222101.62864916591        3.3783794816059324E-013
   173.33333333333363        220797.01992593741        3.3783794816059324E-013
   174.04040404040435        219551.07463092855        3.3783794816059324E-013
   174.74747474747505        218360.52149087435        3.3783794816059324E-013
   175.45454545454578        217222.28159745765        3.3783794816059324E-013
   176.16161616161651        216133.45610646089        3.3783794816059324E-013
   176.86868686868721        215091.31481627814        3.3783794816059324E-013
   177.57575757575793        214093.28555587391        3.3783794816059324E-013
   178.28282828282863        213136.94431827066        3.3783794816059324E-013
   178.98989898989936        212220.00608110725        3.3783794816059324E-013
   179.69696969697009        211340.31626077421        3.3783794816059324E-013
   180.40404040404079        210495.84275115613        3.3783794816059324E-013
   181.11111111111151        209684.66850212435        3.3783794816059324E-013
